"REF_DATE","GEO","DGUID","Rental unit type","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-01","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","2021S050535505","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675424993","23.3.1","2490","","","","0"
"2025-04","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","2021S050535505","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675424993","23.3.1","2430","E","","","0"
"2025-07","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","2021S050535505","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675424993","23.3.1","2400","","","","0"
"2024-07","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","2021S050535505","Room","Average asking rent","Dollars","81","units","0","v1675424995","23.5.1","840","","","","0"
"2024-10","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","2021S050535505","Room","Average asking rent","Dollars","81","units","0","v1675424995","23.5.1","850","","","","0"
"2025-01","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","2021S050535505","Room","Average asking rent","Dollars","81","units","0","v1675424995","23.5.1","840","","","","0"
"2025-04","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","2021S050535505","Room","Average asking rent","Dollars","81","units","0","v1675424995","23.5.1","850","E","","","0"
"2025-07","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","2021S050535505","Room","Average asking rent","Dollars","81","units","0","v1675424995","23.5.1","850","","","","0"
"2024-07","Peterborough, Census metropolitan area (CMA)","2021S0503529","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425037","24.2.1","1630","","","","0"
"2024-10","Peterborough, Census metropolitan area (CMA)","2021S0503529","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425037","24.2.1","1590","","","","0"
"2025-01","Peterborough, Census metropolitan area (CMA)","2021S0503529","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425037","24.2.1","1600","","","","0"
"2025-04","Peterborough, Census metropolitan area (CMA)","2021S0503529","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425037","24.2.1","1570","E","","","0"
"2025-07","Peterborough, Census metropolitan area (CMA)","2021S0503529","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425037","24.2.1","1620","","","","0"
"2024-07","Peterborough, Census metropolitan area (CMA)","2021S0503529","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425038","24.3.1","2000","","","","0"
"2024-10","Peterborough, Census metropolitan area (CMA)","2021S0503529","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425038","24.3.1","1950","","","","0"
"2025-01","Peterborough, Census metropolitan area (CMA)","2021S0503529","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425038","24.3.1","1940","","","","0"
"2025-04","Peterborough, Census metropolitan area (CMA)","2021S0503529","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425038","24.3.1","1950","E","","","0"
"2025-07","Peterborough, Census metropolitan area (CMA)","2021S0503529","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425038","24.3.1","1980","","","","0"
"2024-07","Peterborough, Census metropolitan area (CMA)","2021S0503529","Room","Average asking rent","Dollars","81","units","0","v1675425040","24.5.1","740","","","","0"
"2024-10","Peterborough, Census metropolitan area (CMA)","2021S0503529","Room","Average asking rent","Dollars","81","units","0","v1675425040","24.5.1","730","","","","0"
"2025-01","Peterborough, Census metropolitan area (CMA)","2021S0503529","Room","Average asking rent","Dollars","81","units","0","v1675425040","24.5.1","750","","","","0"
"2025-04","Peterborough, Census metropolitan area (CMA)","2021S0503529","Room","Average asking rent","Dollars","81","units","0","v1675425040","24.5.1","760","E","","","0"
"2025-07","Peterborough, Census metropolitan area (CMA)","2021S0503529","Room","Average asking rent","Dollars","81","units","0","v1675425040","24.5.1","760","","","","0"
"2024-07","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425057","25.2.1","1580","","","","0"
"2024-10","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425057","25.2.1","1610","","","","0"
"2025-01","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425057","25.2.1","1580","","","","0"
"2025-04","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425057","25.2.1","1570","E","","","0"
"2025-07","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425057","25.2.1","1600","","","","0"
"2024-07","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425058","25.3.1","1870","","","","0"
"2024-10","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425058","25.3.1","1870","","","","0"
"2025-01","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425058","25.3.1","1890","","","","0"
"2025-04","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425058","25.3.1","1880","E","","","0"
"2025-07","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425058","25.3.1","1940","","","","0"
"2024-07","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Room","Average asking rent","Dollars","81","units","0","v1675425060","25.5.1","700","","","","0"
"2024-10","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Room","Average asking rent","Dollars","81","units","0","v1675425060","25.5.1","690","","","","0"
"2025-01","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Room","Average asking rent","Dollars","81","units","0","v1675425060","25.5.1","690","","","","0"
"2025-04","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Room","Average asking rent","Dollars","81","units","0","v1675425060","25.5.1","700","E","","","0"
"2025-07","St. Catharines - Niagara, Census metropolitan area (CMA)","2021S0503539","Room","Average asking rent","Dollars","81","units","0","v1675425060","25.5.1","710","","","","0"
"2024-07","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425097","26.2.1","1380","","","","0"
"2024-10","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425097","26.2.1","1320","","","","0"
"2025-01","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425097","26.2.1","1410","","","","0"
"2025-04","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425097","26.2.1","1420","E","","","0"
"2025-07","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425097","26.2.1","1420","","","","0"
"2024-07","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425098","26.3.1","2000","E","","","0"
"2024-10","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425098","26.3.1","1810","","","","0"
"2025-01","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425098","26.3.1","1800","","","","0"
"2025-04","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425098","26.3.1","1860","E","","","0"
"2025-07","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425098","26.3.1","1920","","","","0"
"2024-07","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Room","Average asking rent","Dollars","81","units","0","v1675425100","26.5.1","700","","","","0"
"2024-10","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Room","Average asking rent","Dollars","81","units","0","v1675425100","26.5.1","690","","","","0"
"2025-01","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Room","Average asking rent","Dollars","81","units","0","v1675425100","26.5.1","710","","","","0"
"2025-04","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Room","Average asking rent","Dollars","81","units","0","v1675425100","26.5.1","730","E","","","0"
"2025-07","Thunder Bay, Census metropolitan area (CMA)","2021S0503595","Room","Average asking rent","Dollars","81","units","0","v1675425100","26.5.1","740","","","","0"
"2024-07","Toronto, Census metropolitan area (CMA)","2021S0503535","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425047","27.2.1","2270","","","","0"
"2024-10","Toronto, Census metropolitan area (CMA)","2021S0503535","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425047","27.2.1","2210","","","","0"
"2025-01","Toronto, Census metropolitan area (CMA)","2021S0503535","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425047","27.2.1","2170","","","","0"
"2025-04","Toronto, Census metropolitan area (CMA)","2021S0503535","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425047","27.2.1","2150","E","","","0"
"2025-07","Toronto, Census metropolitan area (CMA)","2021S0503535","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425047","27.2.1","2160","","","","0"
"2024-07","Toronto, Census metropolitan area (CMA)","2021S0503535","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425048","27.3.1","2830","","","","0"
"2024-10","Toronto, Census metropolitan area (CMA)","2021S0503535","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425048","27.3.1","2740","","","","0"
"2025-01","Toronto, Census metropolitan area (CMA)","2021S0503535","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425048","27.3.1","2690","","","","0"
"2025-04","Toronto, Census metropolitan area (CMA)","2021S0503535","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425048","27.3.1","2670","E","","","0"
"2025-07","Toronto, Census metropolitan area (CMA)","2021S0503535","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425048","27.3.1","2720","","","","0"
"2024-07","Toronto, Census metropolitan area (CMA)","2021S0503535","Room","Average asking rent","Dollars","81","units","0","v1675425050","27.5.1","860","","","","0"
"2024-10","Toronto, Census metropolitan area (CMA)","2021S0503535","Room","Average asking rent","Dollars","81","units","0","v1675425050","27.5.1","830","","","","0"
"2025-01","Toronto, Census metropolitan area (CMA)","2021S0503535","Room","Average asking rent","Dollars","81","units","0","v1675425050","27.5.1","840","","","","0"
"2025-04","Toronto, Census metropolitan area (CMA)","2021S0503535","Room","Average asking rent","Dollars","81","units","0","v1675425050","27.5.1","850","E","","","0"
"2025-07","Toronto, Census metropolitan area (CMA)","2021S0503535","Room","Average asking rent","Dollars","81","units","0","v1675425050","27.5.1","850","","","","0"
"2024-07","Windsor, Census metropolitan area (CMA)","2021S0503559","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425082","28.2.1","1520","","","","0"
"2024-10","Windsor, Census metropolitan area (CMA)","2021S0503559","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425082","28.2.1","1520","","","","0"
"2025-01","Windsor, Census metropolitan area (CMA)","2021S0503559","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425082","28.2.1","1490","","","","0"
"2025-04","Windsor, Census metropolitan area (CMA)","2021S0503559","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425082","28.2.1","1480","E","","","0"
"2025-07","Windsor, Census metropolitan area (CMA)","2021S0503559","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425082","28.2.1","1510","","","","0"
"2024-07","Windsor, Census metropolitan area (CMA)","2021S0503559","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425083","28.3.1","1900","","","","0"
"2024-10","Windsor, Census metropolitan area (CMA)","2021S0503559","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425083","28.3.1","1870","","","","0"
"2025-01","Windsor, Census metropolitan area (CMA)","2021S0503559","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425083","28.3.1","1880","","","","0"
"2025-04","Windsor, Census metropolitan area (CMA)","2021S0503559","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425083","28.3.1","1800","E","","","0"
"2025-07","Windsor, Census metropolitan area (CMA)","2021S0503559","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425083","28.3.1","1840","","","","0"
"2024-07","Windsor, Census metropolitan area (CMA)","2021S0503559","Room","Average asking rent","Dollars","81","units","0","v1675425085","28.5.1","620","","","","0"
"2024-10","Windsor, Census metropolitan area (CMA)","2021S0503559","Room","Average asking rent","Dollars","81","units","0","v1675425085","28.5.1","600","","","","0"
"2025-01","Windsor, Census metropolitan area (CMA)","2021S0503559","Room","Average asking rent","Dollars","81","units","0","v1675425085","28.5.1","620","","","","0"
"2025-04","Windsor, Census metropolitan area (CMA)","2021S0503559","Room","Average asking rent","Dollars","81","units","0","v1675425085","28.5.1","620","E","","","0"
"2025-07","Windsor, Census metropolitan area (CMA)","2021S0503559","Room","Average asking rent","Dollars","81","units","0","v1675425085","28.5.1","620","","","","0"
"2024-07","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425102","29.2.1","1220","","","","0"
"2024-10","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425102","29.2.1","1220","","","","0"
"2025-01","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425102","29.2.1","1270","","","","0"
"2025-04","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425102","29.2.1","1270","E","","","0"
"2025-07","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425102","29.2.1","1280","","","","0"
"2024-07","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425103","29.3.1","1570","","","","0"
"2024-10","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425103","29.3.1","1580","","","","0"
"2025-01","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425103","29.3.1","1600","","","","0"
"2025-04","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425103","29.3.1","1630","E","","","0"
"2025-07","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425103","29.3.1","1640","","","","0"
"2024-07","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Room","Average asking rent","Dollars","81","units","0","v1675425105","29.5.1","580","","","","0"
"2024-10","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Room","Average asking rent","Dollars","81","units","0","v1675425105","29.5.1","580","","","","0"
"2025-01","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Room","Average asking rent","Dollars","81","units","0","v1675425105","29.5.1","580","","","","0"
"2025-04","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Room","Average asking rent","Dollars","81","units","0","v1675425105","29.5.1","590","E","","","0"
"2025-07","Winnipeg, Census metropolitan area (CMA)","2021S0503602","Room","Average asking rent","Dollars","81","units","0","v1675425105","29.5.1","600","","","","0"
"2024-07","Regina, Census metropolitan area (CMA)","2021S0503705","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425107","30.2.1","1220","","","","0"
"2024-10","Regina, Census metropolitan area (CMA)","2021S0503705","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425107","30.2.1","1230","","","","0"
"2025-01","Regina, Census metropolitan area (CMA)","2021S0503705","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425107","30.2.1","1230","","","","0"
"2025-04","Regina, Census metropolitan area (CMA)","2021S0503705","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425107","30.2.1","1230","E","","","0"
"2025-07","Regina, Census metropolitan area (CMA)","2021S0503705","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425107","30.2.1","1240","","","","0"
"2024-07","Regina, Census metropolitan area (CMA)","2021S0503705","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425108","30.3.1","1440","","","","0"
"2024-10","Regina, Census metropolitan area (CMA)","2021S0503705","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425108","30.3.1","1440","","","","0"
"2025-01","Regina, Census metropolitan area (CMA)","2021S0503705","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425108","30.3.1","1410","","","","0"
"2025-04","Regina, Census metropolitan area (CMA)","2021S0503705","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425108","30.3.1","1460","E","","","0"
"2025-07","Regina, Census metropolitan area (CMA)","2021S0503705","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425108","30.3.1","1470","","","","0"
"2024-07","Regina, Census metropolitan area (CMA)","2021S0503705","Room","Average asking rent","Dollars","81","units","0","v1675425110","30.5.1","600","","","","0"
"2024-10","Regina, Census metropolitan area (CMA)","2021S0503705","Room","Average asking rent","Dollars","81","units","0","v1675425110","30.5.1","610","","","","0"
"2025-01","Regina, Census metropolitan area (CMA)","2021S0503705","Room","Average asking rent","Dollars","81","units","0","v1675425110","30.5.1","630","","","","0"
"2025-04","Regina, Census metropolitan area (CMA)","2021S0503705","Room","Average asking rent","Dollars","81","units","0","v1675425110","30.5.1","630","E","","","0"
"2025-07","Regina, Census metropolitan area (CMA)","2021S0503705","Room","Average asking rent","Dollars","81","units","0","v1675425110","30.5.1","630","","","","0"
"2024-07","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425112","31.2.1","1270","","","","0"
"2024-10","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425112","31.2.1","1280","","","","0"
"2025-01","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425112","31.2.1","1270","","","","0"
"2025-04","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425112","31.2.1","1290","E","","","0"
"2025-07","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425112","31.2.1","1330","","","","0"
"2024-07","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425113","31.3.1","1510","","","","0"
"2024-10","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425113","31.3.1","1520","","","","0"
"2025-01","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425113","31.3.1","1490","","","","0"
"2025-04","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425113","31.3.1","1540","E","","","0"
"2025-07","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425113","31.3.1","1600","","","","0"
"2024-07","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Room","Average asking rent","Dollars","81","units","0","v1675425115","31.5.1","670","","","","0"
"2024-10","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Room","Average asking rent","Dollars","81","units","0","v1675425115","31.5.1","690","","","","0"
"2025-01","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Room","Average asking rent","Dollars","81","units","0","v1675425115","31.5.1","680","","","","0"
"2025-04","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Room","Average asking rent","Dollars","81","units","0","v1675425115","31.5.1","680","E","","","0"
"2025-07","Saskatoon, Census metropolitan area (CMA)","2021S0503725","Room","Average asking rent","Dollars","81","units","0","v1675425115","31.5.1","680","","","","0"
"2024-07","Calgary, Census metropolitan area (CMA)","2021S0503825","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425122","32.2.1","1720","","","","0"
"2024-10","Calgary, Census metropolitan area (CMA)","2021S0503825","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425122","32.2.1","1630","","","","0"
"2025-01","Calgary, Census metropolitan area (CMA)","2021S0503825","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425122","32.2.1","1630","","","","0"
"2025-04","Calgary, Census metropolitan area (CMA)","2021S0503825","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425122","32.2.1","1650","E","","","0"
"2025-07","Calgary, Census metropolitan area (CMA)","2021S0503825","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425122","32.2.1","1630","E","","","0"
"2024-07","Calgary, Census metropolitan area (CMA)","2021S0503825","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425123","32.3.1","2050","","","","0"
"2024-10","Calgary, Census metropolitan area (CMA)","2021S0503825","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425123","32.3.1","1950","","","","0"
"2025-01","Calgary, Census metropolitan area (CMA)","2021S0503825","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425123","32.3.1","1920","","","","0"
"2025-04","Calgary, Census metropolitan area (CMA)","2021S0503825","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425123","32.3.1","2020","E","","","0"
"2025-07","Calgary, Census metropolitan area (CMA)","2021S0503825","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425123","32.3.1","2010","E","","","0"
"2024-07","Calgary, Census metropolitan area (CMA)","2021S0503825","Room","Average asking rent","Dollars","81","units","0","v1675425125","32.5.1","780","","","","0"
"2024-10","Calgary, Census metropolitan area (CMA)","2021S0503825","Room","Average asking rent","Dollars","81","units","0","v1675425125","32.5.1","750","","","","0"
"2025-01","Calgary, Census metropolitan area (CMA)","2021S0503825","Room","Average asking rent","Dollars","81","units","0","v1675425125","32.5.1","740","","","","0"
"2025-04","Calgary, Census metropolitan area (CMA)","2021S0503825","Room","Average asking rent","Dollars","81","units","0","v1675425125","32.5.1","","..","","","0"
"2025-07","Calgary, Census metropolitan area (CMA)","2021S0503825","Room","Average asking rent","Dollars","81","units","0","v1675425125","32.5.1","","F","","","0"
"2024-07","Edmonton, Census metropolitan area (CMA)","2021S0503835","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425132","33.2.1","1320","","","","0"
"2024-10","Edmonton, Census metropolitan area (CMA)","2021S0503835","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425132","33.2.1","1280","","","","0"
"2025-01","Edmonton, Census metropolitan area (CMA)","2021S0503835","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425132","33.2.1","1280","","","","0"
"2025-04","Edmonton, Census metropolitan area (CMA)","2021S0503835","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425132","33.2.1","1290","E","","","0"
"2025-07","Edmonton, Census metropolitan area (CMA)","2021S0503835","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425132","33.2.1","1320","","","","0"
"2024-07","Edmonton, Census metropolitan area (CMA)","2021S0503835","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425133","33.3.1","1620","","","","0"
"2024-10","Edmonton, Census metropolitan area (CMA)","2021S0503835","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425133","33.3.1","1590","","","","0"
"2025-01","Edmonton, Census metropolitan area (CMA)","2021S0503835","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425133","33.3.1","1590","","","","0"
"2025-04","Edmonton, Census metropolitan area (CMA)","2021S0503835","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425133","33.3.1","1610","E","","","0"
"2025-07","Edmonton, Census metropolitan area (CMA)","2021S0503835","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425133","33.3.1","1640","","","","0"
"2024-07","Edmonton, Census metropolitan area (CMA)","2021S0503835","Room","Average asking rent","Dollars","81","units","0","v1675425135","33.5.1","670","","","","0"
"2024-10","Edmonton, Census metropolitan area (CMA)","2021S0503835","Room","Average asking rent","Dollars","81","units","0","v1675425135","33.5.1","660","","","","0"
"2025-01","Edmonton, Census metropolitan area (CMA)","2021S0503835","Room","Average asking rent","Dollars","81","units","0","v1675425135","33.5.1","660","","","","0"
"2025-04","Edmonton, Census metropolitan area (CMA)","2021S0503835","Room","Average asking rent","Dollars","81","units","0","v1675425135","33.5.1","670","E","","","0"
"2025-07","Edmonton, Census metropolitan area (CMA)","2021S0503835","Room","Average asking rent","Dollars","81","units","0","v1675425135","33.5.1","670","","","","0"
"2024-07","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425117","34.2.1","1280","","","","0"
"2024-10","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425117","34.2.1","1240","","","","0"
"2025-01","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425117","34.2.1","1260","","","","0"
"2025-04","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425117","34.2.1","1270","E","","","0"
"2025-07","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Apartment - 1 bedroom","Average asking rent","Dollars","81","units","0","v1675425117","34.2.1","1270","","","","0"
"2024-07","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425118","34.3.1","1470","","","","0"
"2024-10","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425118","34.3.1","1490","","","","0"
"2025-01","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425118","34.3.1","1530","","","","0"
"2025-04","Lethbridge, Census metropolitan area (CMA)","2021S0503810","Apartment - 2 bedrooms","Average asking rent","Dollars","81","units","0","v1675425118","34.3.1","1520","E","","","0"
